muon1: pt=258.26, eta=0.860246, phi=2.46766, m=0.1
muon2: pt=193.566, eta=0.343063, phi=-0.349249, m=0.1
muon1: pt=235, eta=0.932445, phi=-0.375051, m=0.1
muon2: pt=205.119, eta=-0.199885, phi=2.77241, m=0.1
muon1: pt=412.891, eta=0.18801, phi=1.71443, m=0.1
muon2: pt=318.887, eta=-0.227821, phi=-1.5231, m=0.1
muon1: pt=220.369, eta=0.670471, phi=0.721508, m=0.1
muon2: pt=210.787, eta=-0.467319, phi=-2.47512, m=0.1
muon1: pt=251.359, eta=0.239678, phi=-1.72552, m=0.1
muon2: pt=222.142, eta=0.927737, phi=1.29983, m=0.1
muon1: pt=311.594, eta=-0.422558, phi=-2.6484, m=0.1
muon2: pt=298.494, eta=0.273222, phi=0.326129, m=0.1
muon1: pt=277.662, eta=-0.36318, phi=1.45018, m=0.1
muon2: pt=290.547, eta=-0.735674, phi=-1.69444, m=0.1
muon1: pt=217.365, eta=0.747405, phi=-0.0795286, m=0.1
muon2: pt=208.209, eta=-0.382111, phi=3.07858, m=0.1
muon1: pt=232.775, eta=-0.124522, phi=0.0345439, m=0.1
muon2: pt=207.2, eta=-0.266866, phi=-3.08357, m=0.1
muon1: pt=289.586, eta=-0.419115, phi=-2.86116, m=0.1
muon2: pt=273.618, eta=-0.0821581, phi=0.194658, m=0.1
muon1: pt=265.492, eta=0.572702, phi=1.90455, m=0.1
muon2: pt=198.932, eta=0.501155, phi=-1.33887, m=0.1
muon1: pt=266.281, eta=-0.00266859, phi=-2.31197, m=0.1
muon2: pt=216.481, eta=0.370519, phi=0.831791, m=0.1
muon1: pt=229.021, eta=-0.673625, phi=0.409035, m=0.1
muon2: pt=199.704, eta=0.174217, phi=-2.75374, m=0.1
muon1: pt=277.642, eta=-0.133885, phi=-2.86001, m=0.1
muon2: pt=239.02, eta=-0.484269, phi=0.399242, m=0.1
muon1: pt=256.683, eta=-0.451027, phi=-1.87307, m=0.1
muon2: pt=243.79, eta=-0.338875, phi=1.28021, m=0.1
muon1: pt=304.193, eta=-0.280531, phi=-0.810549, m=0.1
muon2: pt=267.459, eta=-0.389859, phi=2.32853, m=0.1
muon1: pt=237.012, eta=-0.437892, phi=-2.20362, m=0.1
muon2: pt=209.529, eta=0.516451, phi=1.35835, m=0.1
muon1: pt=247.552, eta=-0.0499169, phi=-0.482628, m=0.1
muon2: pt=221.177, eta=-0.10591, phi=2.64674, m=0.1
muon1: pt=316.093, eta=0.445148, phi=-0.0420015, m=0.1
muon2: pt=230.054, eta=0.0052749, phi=3.08906, m=0.1
muon1: pt=247.18, eta=0.721102, phi=3.11891, m=0.1
muon2: pt=285.226, eta=0.791135, phi=-0.059553, m=0.1
muon1: pt=183.111, eta=0.152516, phi=2.27412, m=0.1
muon2: pt=201.112, eta=-0.938729, phi=-0.835209, m=0.1
muon1: pt=243.303, eta=0.149063, phi=-2.4917, m=0.1
muon2: pt=235.136, eta=-0.270636, phi=0.630861, m=0.1
muon1: pt=276.504, eta=0.304215, phi=2.15754, m=0.1
muon2: pt=250.645, eta=0.409035, phi=-1.0058, m=0.1
muon1: pt=217.395, eta=-0.576814, phi=-0.564145, m=0.1
muon2: pt=215.231, eta=0.776775, phi=2.5807, m=0.1
muon1: pt=207.597, eta=0.716976, phi=2.82242, m=0.1
muon2: pt=204.827, eta=-0.581229, phi=-0.255005, m=0.1
muon1: pt=256.955, eta=-0.359236, phi=-1.6153, m=0.1
muon2: pt=222.194, eta=0.496118, phi=1.47939, m=0.1
muon1: pt=260.253, eta=-0.420886, phi=-2.106, m=0.1
muon2: pt=242.405, eta=-0.0343003, phi=1.02061, m=0.1
muon1: pt=265.02, eta=0.262133, phi=-1.18361, m=0.1
muon2: pt=189.772, eta=-0.325117, phi=1.98929, m=0.1
muon1: pt=272.929, eta=0.310745, phi=2.86893, m=0.1
muon2: pt=196.23, eta=0.771652, phi=-0.347452, m=0.1
muon1: pt=271.68, eta=0.384758, phi=1.06402, m=0.1
muon2: pt=218.342, eta=0.308035, phi=-1.91526, m=0.1
muon1: pt=295.481, eta=-0.171712, phi=0.143651, m=0.1
muon2: pt=257.084, eta=-0.688978, phi=-3.05563, m=0.1
muon1: pt=268.644, eta=0.403082, phi=0.120849, m=0.1
muon2: pt=262.067, eta=0.275046, phi=-3.02573, m=0.1
muon1: pt=230.944, eta=0.540066, phi=2.80059, m=0.1
muon2: pt=218.525, eta=-0.351591, phi=-0.423356, m=0.1
muon1: pt=234.415, eta=-0.317387, phi=0.672212, m=0.1
muon2: pt=201.244, eta=0.702605, phi=-2.49287, m=0.1
muon1: pt=280.949, eta=0.248512, phi=2.26311, m=0.1
muon2: pt=244.439, eta=0.155361, phi=-0.888171, m=0.1
muon1: pt=202.331, eta=0.618432, phi=2.4687, m=0.1
muon2: pt=235.883, eta=-0.680106, phi=-0.692998, m=0.1
muon1: pt=247.185, eta=0.0134454, phi=-1.49773, m=0.1
muon2: pt=230.592, eta=-0.375478, phi=1.63755, m=0.1
muon1: pt=214.867, eta=0.996272, phi=2.31663, m=0.1
muon2: pt=227.084, eta=0.358644, phi=-0.74715, m=0.1
muon1: pt=253.288, eta=0.322332, phi=0.958671, m=0.1
muon2: pt=231.708, eta=-0.444824, phi=-2.15036, m=0.1
muon1: pt=265.18, eta=-0.0203612, phi=1.32812, m=0.1
muon2: pt=208.621, eta=-0.206543, phi=-2.01062, m=0.1
muon1: pt=250.059, eta=-0.867679, phi=1.59545, m=0.1
muon2: pt=180.195, eta=0.445215, phi=-1.59322, m=0.1
muon1: pt=255.012, eta=-0.559193, phi=0.937363, m=0.1
muon2: pt=258.486, eta=-0.365206, phi=-2.19426, m=0.1
muon1: pt=248.352, eta=-0.633981, phi=-2.14111, m=0.1
muon2: pt=242.085, eta=-0.717886, phi=1.01807, m=0.1
muon1: pt=285.409, eta=-0.315138, phi=1.60523, m=0.1
muon2: pt=278.687, eta=-0.689331, phi=-1.56829, m=0.1
muon1: pt=248.325, eta=0.472756, phi=2.05733, m=0.1
muon2: pt=227.103, eta=-0.230529, phi=-0.719068, m=0.1
muon1: pt=217.054, eta=0.54366, phi=0.346763, m=0.1
muon2: pt=220.579, eta=0.28512, phi=-2.78559, m=0.1
muon1: pt=267.873, eta=0.416712, phi=-0.814585, m=0.1
muon2: pt=209.287, eta=0.349675, phi=1.86967, m=0.1
muon1: pt=200.275, eta=-0.817367, phi=-0.111642, m=0.1
muon2: pt=186.823, eta=0.659949, phi=3.04315, m=0.1
muon1: pt=295.06, eta=0.00563763, phi=0.642434, m=0.1
muon2: pt=237.202, eta=-0.0787337, phi=-2.53594, m=0.1
muon1: pt=218.287, eta=0.583656, phi=2.26077, m=0.1
muon2: pt=210.7, eta=-0.152093, phi=-0.868502, m=0.1
muon1: pt=250.268, eta=0.0480234, phi=-1.47638, m=0.1
muon2: pt=262.191, eta=0.475117, phi=1.68945, m=0.1
muon1: pt=193.298, eta=0.425715, phi=-2.99967, m=0.1
muon2: pt=180.65, eta=-0.739555, phi=0.135025, m=0.1
muon1: pt=242.012, eta=0.980201, phi=-1.58395, m=0.1
muon2: pt=178.178, eta=0.261099, phi=1.54511, m=0.1
muon1: pt=266.15, eta=0.00595404, phi=-3.00047, m=0.1
muon2: pt=256.53, eta=-0.134263, phi=0.148768, m=0.1
muon1: pt=204.381, eta=-0.666827, phi=1.0995, m=0.1
muon2: pt=182.215, eta=0.972977, phi=-2.02674, m=0.1
muon1: pt=227.571, eta=-0.0235615, phi=0.306328, m=0.1
muon2: pt=247.287, eta=-0.11502, phi=-2.85242, m=0.1
muon1: pt=231.328, eta=-0.589547, phi=-2.11412, m=0.1
muon2: pt=209.668, eta=-0.172369, phi=0.92933, m=0.1
muon1: pt=191.787, eta=0.813814, phi=2.95143, m=0.1
muon2: pt=184.923, eta=-1.00422, phi=-0.209527, m=0.1
muon1: pt=285.989, eta=0.277382, phi=-2.43626, m=0.1
muon2: pt=312.112, eta=0.512114, phi=0.702226, m=0.1
muon1: pt=174.811, eta=-0.642608, phi=-0.42948, m=0.1
muon2: pt=162.571, eta=1.13935, phi=2.70307, m=0.1
muon1: pt=265.496, eta=-0.243727, phi=-1.3728, m=0.1
muon2: pt=211.371, eta=0.344263, phi=1.72061, m=0.1
muon1: pt=211.655, eta=-0.220425, phi=0.56172, m=0.1
muon2: pt=222.071, eta=-0.469299, phi=-2.57842, m=0.1
muon1: pt=227.838, eta=-0.410907, phi=0.743926, m=0.1
muon2: pt=217.665, eta=0.344682, phi=-2.40947, m=0.1
muon1: pt=208.828, eta=-1.0962, phi=-0.636416, m=0.1
muon2: pt=198.432, eta=0.385191, phi=2.51814, m=0.1
muon1: pt=254.52, eta=-0.734361, phi=0.992102, m=0.1
muon2: pt=227.584, eta=0.138888, phi=-2.18737, m=0.1
muon1: pt=193.841, eta=0.236178, phi=-1.59758, m=0.1
muon2: pt=199.697, eta=-0.90593, phi=1.47156, m=0.1
muon1: pt=255.277, eta=-0.214468, phi=-1.88505, m=0.1
muon2: pt=204.342, eta=0.589325, phi=1.21824, m=0.1
muon1: pt=341.914, eta=0.507988, phi=1.74862, m=0.1
muon2: pt=336.545, eta=-0.119692, phi=-1.22664, m=0.1
muon1: pt=317.661, eta=0.302953, phi=0.233991, m=0.1
muon2: pt=219.833, eta=0.746185, phi=-2.84126, m=0.1
muon1: pt=185.373, eta=0.55804, phi=1.89053, m=0.1
muon2: pt=176.333, eta=-1.0044, phi=-1.2569, m=0.1
muon1: pt=245.274, eta=-0.639685, phi=1.37012, m=0.1
muon2: pt=218.109, eta=-0.0490055, phi=-1.65464, m=0.1
muon1: pt=228.601, eta=-0.627341, phi=-0.391355, m=0.1
muon2: pt=207.692, eta=0.642761, phi=2.88222, m=0.1
muon1: pt=240.115, eta=0.585601, phi=-0.236776, m=0.1
muon2: pt=211.124, eta=0.64708, phi=2.87007, m=0.1
muon1: pt=213.416, eta=-0.452441, phi=-2.9737, m=0.1
muon2: pt=225.04, eta=-0.87176, phi=0.272623, m=0.1
muon1: pt=236.287, eta=-0.134101, phi=-0.203367, m=0.1
muon2: pt=221.519, eta=0.20102, phi=2.94391, m=0.1
muon1: pt=193.791, eta=-0.5381, phi=2.9707, m=0.1
muon2: pt=196.693, eta=0.376069, phi=-0.234348, m=0.1
muon1: pt=193.185, eta=-0.687671, phi=-3.12613, m=0.1
muon2: pt=156.667, eta=0.881615, phi=0.0426042, m=0.1
muon1: pt=249.162, eta=0.370158, phi=-1.34195, m=0.1
muon2: pt=277.021, eta=-0.0213844, phi=1.71705, m=0.1
muon1: pt=214.304, eta=-0.44726, phi=0.440509, m=0.1
muon2: pt=213.952, eta=0.742216, phi=3.07363, m=0.1
muon1: pt=244.18, eta=-0.432234, phi=2.05719, m=0.1
muon2: pt=218.99, eta=0.460431, phi=-1.07922, m=0.1
muon1: pt=222.455, eta=0.755891, phi=-1.899, m=0.1
muon2: pt=184.79, eta=-0.642005, phi=1.30312, m=0.1
muon1: pt=294.539, eta=-0.390563, phi=-1.49536, m=0.1
muon2: pt=232.928, eta=-0.167542, phi=1.64496, m=0.1
muon1: pt=202.404, eta=-0.654868, phi=-0.688068, m=0.1
muon2: pt=190.344, eta=0.626725, phi=2.4278, m=0.1
muon1: pt=266.372, eta=-0.419089, phi=1.48532, m=0.1
muon2: pt=226.616, eta=0.304629, phi=-1.80106, m=0.1
muon1: pt=246.271, eta=-0.949447, phi=-1.71507, m=0.1
muon2: pt=217.571, eta=0.145118, phi=1.45043, m=0.1
muon1: pt=263.625, eta=-0.0426768, phi=-1.44881, m=0.1
muon2: pt=179.449, eta=-0.0570181, phi=1.52337, m=0.1
muon1: pt=256.586, eta=0.430392, phi=-0.386101, m=0.1
muon2: pt=295.683, eta=0.311007, phi=2.86692, m=0.1
muon1: pt=214.949, eta=0.104437, phi=1.49906, m=0.1
muon2: pt=208.793, eta=-0.655482, phi=-1.63058, m=0.1
muon1: pt=197.267, eta=0.257456, phi=-2.2674, m=0.1
muon2: pt=215.872, eta=-0.803127, phi=0.869776, m=0.1
muon1: pt=257.183, eta=-0.679911, phi=2.54961, m=0.1
muon2: pt=229.614, eta=0.284147, phi=-0.617528, m=0.1
muon1: pt=243.167, eta=0.128719, phi=0.735304, m=0.1
muon2: pt=228.372, eta=-0.233267, phi=-2.44263, m=0.1
muon1: pt=224.028, eta=-0.77909, phi=0.493562, m=0.1
muon2: pt=215.032, eta=0.221872, phi=-2.63472, m=0.1
muon1: pt=244.873, eta=0.311416, phi=1.00321, m=0.1
muon2: pt=234.368, eta=-0.721098, phi=-2.21745, m=0.1
muon1: pt=344.735, eta=0.405544, phi=2.50049, m=0.1
muon2: pt=188.447, eta=-0.235523, phi=-0.669995, m=0.1
muon1: pt=212.889, eta=0.718133, phi=-2.04292, m=0.1
muon2: pt=194.259, eta=-0.542123, phi=1.02682, m=0.1
muon1: pt=156.857, eta=-0.725303, phi=1.8891, m=0.1
muon2: pt=166.128, eta=0.884995, phi=-1.21721, m=0.1
muon1: pt=265.608, eta=-0.130067, phi=-0.703813, m=0.1
muon2: pt=225.022, eta=0.355294, phi=2.47715, m=0.1
muon1: pt=263.606, eta=0.302329, phi=3.08007, m=0.1
muon2: pt=264.059, eta=0.970204, phi=-0.0920842, m=0.1
muon1: pt=240.598, eta=0.580336, phi=0.375581, m=0.1
muon2: pt=240.833, eta=-0.208415, phi=-2.72645, m=0.1
muon1: pt=269.797, eta=-0.102977, phi=-2.34728, m=0.1
muon2: pt=251.064, eta=-0.17365, phi=0.977837, m=0.1
muon1: pt=249.947, eta=-0.439621, phi=0.478999, m=0.1
muon2: pt=191.004, eta=0.212446, phi=-2.75841, m=0.1
muon1: pt=301.591, eta=0.512368, phi=1.61033, m=0.1
muon2: pt=244.258, eta=0.447871, phi=-1.67614, m=0.1
muon1: pt=247.875, eta=0.974378, phi=2.6855, m=0.1
muon2: pt=242.453, eta=0.272767, phi=-0.454722, m=0.1
muon1: pt=272.227, eta=-0.387034, phi=0.970338, m=0.1
muon2: pt=221.741, eta=-0.087988, phi=-2.23143, m=0.1
muon1: pt=204.066, eta=-0.62851, phi=-1.27059, m=0.1
muon2: pt=213.885, eta=0.792828, phi=1.97821, m=0.1
muon1: pt=215.249, eta=-0.630643, phi=2.06072, m=0.1
muon2: pt=226.599, eta=0.0562014, phi=-1.14492, m=0.1
muon1: pt=232.744, eta=-0.391424, phi=2.9197, m=0.1
muon2: pt=215.096, eta=-1.04679, phi=-0.210409, m=0.1
muon1: pt=270.239, eta=0.200456, phi=-0.621477, m=0.1
muon2: pt=203.256, eta=-0.36408, phi=2.31348, m=0.1
muon1: pt=221.012, eta=0.779224, phi=1.87417, m=0.1
muon2: pt=187.557, eta=-0.648634, phi=-1.24625, m=0.1
muon1: pt=209.48, eta=0.0289211, phi=2.07746, m=0.1
muon2: pt=216.731, eta=0.384899, phi=-1.38132, m=0.1
muon1: pt=254.572, eta=-0.138375, phi=3.11675, m=0.1
muon2: pt=252.398, eta=-0.486362, phi=-0.0237249, m=0.1
muon1: pt=236.455, eta=-0.739485, phi=-2.14848, m=0.1
muon2: pt=215.463, eta=0.421845, phi=0.981889, m=0.1
muon1: pt=312.935, eta=-0.363725, phi=-0.48334, m=0.1
muon2: pt=211.839, eta=0.175331, phi=2.55301, m=0.1
muon1: pt=211.564, eta=0.358575, phi=0.12344, m=0.1
muon2: pt=228.168, eta=-0.573742, phi=-2.91054, m=0.1
muon1: pt=257.282, eta=-0.0879174, phi=-1.34906, m=0.1
muon2: pt=240.753, eta=0.29366, phi=1.79666, m=0.1
muon1: pt=271.766, eta=0.491342, phi=-1.67272, m=0.1
muon2: pt=232.387, eta=-0.27719, phi=1.51622, m=0.1
muon1: pt=187.472, eta=0.688099, phi=-0.442586, m=0.1
muon2: pt=168.576, eta=-0.799674, phi=2.74649, m=0.1
muon1: pt=211.435, eta=0.900108, phi=0.173422, m=0.1
muon2: pt=224.851, eta=-0.202987, phi=-3.06128, m=0.1
muon1: pt=232.376, eta=0.621343, phi=1.90117, m=0.1
muon2: pt=224.125, eta=0.149252, phi=-1.1492, m=0.1
muon1: pt=216.387, eta=-0.938061, phi=-2.79314, m=0.1
muon2: pt=189.334, eta=0.0260955, phi=0.246201, m=0.1
muon1: pt=250.802, eta=0.0331569, phi=1.13466, m=0.1
muon2: pt=269.214, eta=0.465541, phi=-1.94283, m=0.1
muon1: pt=240.762, eta=0.557943, phi=-1.8438, m=0.1
muon2: pt=218.99, eta=-0.365883, phi=1.28441, m=0.1
muon1: pt=207.589, eta=-0.847377, phi=0.0682929, m=0.1
muon2: pt=195.2, eta=0.672938, phi=-3.08049, m=0.1
muon1: pt=249.32, eta=-0.338433, phi=-1.0052, m=0.1
muon2: pt=219.95, eta=0.776017, phi=2.15268, m=0.1
muon1: pt=221.856, eta=-0.254406, phi=-0.890183, m=0.1
muon2: pt=180.63, eta=0.296919, phi=2.24893, m=0.1
muon1: pt=205.116, eta=-0.909335, phi=-0.303401, m=0.1
muon2: pt=200.724, eta=0.41433, phi=2.80273, m=0.1
muon1: pt=197.651, eta=0.745123, phi=1.06022, m=0.1
muon2: pt=200.114, eta=-0.0177001, phi=-2.24863, m=0.1
muon1: pt=268.363, eta=0.162676, phi=2.23765, m=0.1
muon2: pt=239.066, eta=0.681028, phi=-0.937258, m=0.1
muon1: pt=244.713, eta=-0.78467, phi=2.52375, m=0.1
muon2: pt=259.342, eta=-0.136135, phi=-0.633962, m=0.1
muon1: pt=219.247, eta=0.942155, phi=-1.2235, m=0.1
muon2: pt=200.838, eta=0.0225069, phi=2.12596, m=0.1
muon1: pt=275.291, eta=-0.512786, phi=0.38348, m=0.1
muon2: pt=236.897, eta=-0.725727, phi=-2.77018, m=0.1
muon1: pt=257.69, eta=-0.413643, phi=-2.47, m=0.1
muon2: pt=207.757, eta=-0.193021, phi=0.661903, m=0.1
muon1: pt=217.014, eta=-0.809065, phi=-2.32316, m=0.1
muon2: pt=183.56, eta=0.476901, phi=0.981062, m=0.1
muon1: pt=281.815, eta=0.387909, phi=1.19174, m=0.1
muon2: pt=252.488, eta=1.07586, phi=-1.95729, m=0.1
muon1: pt=256.041, eta=-0.499611, phi=1.57787, m=0.1
muon2: pt=217.606, eta=-0.390123, phi=-1.5156, m=0.1
muon1: pt=224.918, eta=-0.0539971, phi=2.96269, m=0.1
muon2: pt=227.543, eta=0.501398, phi=-0.197972, m=0.1
muon1: pt=250.391, eta=0.495838, phi=-0.200873, m=0.1
muon2: pt=221.219, eta=0.210356, phi=2.94858, m=0.1
muon1: pt=223.561, eta=0.0221101, phi=1.17923, m=0.1
muon2: pt=225.031, eta=-0.686293, phi=-1.96781, m=0.1
muon1: pt=220.663, eta=-0.366543, phi=1.77609, m=0.1
muon2: pt=194.262, eta=0.709419, phi=-1.14039, m=0.1
muon1: pt=241.939, eta=0.405818, phi=0.563711, m=0.1
muon2: pt=261.83, eta=-0.64763, phi=-2.56, m=0.1
muon1: pt=220.47, eta=0.637472, phi=1.30457, m=0.1
muon2: pt=180.048, eta=-0.235545, phi=-1.62368, m=0.1
muon1: pt=251.788, eta=-0.0817414, phi=-1.68476, m=0.1
muon2: pt=210.01, eta=-0.150577, phi=1.38388, m=0.1
muon1: pt=231.71, eta=-0.746997, phi=-2.20448, m=0.1
muon2: pt=147.556, eta=0.825282, phi=0.812354, m=0.1
muon1: pt=192.535, eta=0.851129, phi=2.98048, m=0.1
muon2: pt=174.73, eta=-0.680737, phi=-0.171875, m=0.1
muon1: pt=256.776, eta=-0.278454, phi=3.09564, m=0.1
muon2: pt=225.938, eta=0.121882, phi=-0.0641654, m=0.1
muon1: pt=224.573, eta=-0.926949, phi=2.03312, m=0.1
muon2: pt=195.967, eta=0.208723, phi=-1.21494, m=0.1
muon1: pt=202.052, eta=-0.25267, phi=-2.66585, m=0.1
muon2: pt=224.559, eta=0.789077, phi=0.53361, m=0.1
muon1: pt=223.295, eta=0.772811, phi=-2.88292, m=0.1
muon2: pt=204.783, eta=-0.316634, phi=0.240675, m=0.1
muon1: pt=247.872, eta=0.27254, phi=2.54002, m=0.1
muon2: pt=240.961, eta=0.147752, phi=-0.61693, m=0.1
muon1: pt=250.977, eta=-0.132618, phi=-2.65054, m=0.1
muon2: pt=221.175, eta=0.275558, phi=0.533935, m=0.1
muon1: pt=223.776, eta=0.30518, phi=-1.98623, m=0.1
muon2: pt=233.603, eta=-0.85078, phi=1.13391, m=0.1
muon1: pt=277.254, eta=0.425597, phi=-0.940431, m=0.1
muon2: pt=232.903, eta=0.0896515, phi=2.22174, m=0.1
muon1: pt=195.972, eta=0.615779, phi=-2.44044, m=0.1
muon2: pt=172.732, eta=-0.729006, phi=0.693608, m=0.1
muon1: pt=252.071, eta=0.567893, phi=2.98602, m=0.1
muon2: pt=223.657, eta=0.150896, phi=-0.199763, m=0.1
muon1: pt=283.451, eta=0.390518, phi=-2.11954, m=0.1
muon2: pt=266.182, eta=0.877599, phi=1.06687, m=0.1
muon1: pt=262.021, eta=0.125139, phi=-2.12032, m=0.1
muon2: pt=240.107, eta=-0.128276, phi=1.02831, m=0.1
muon1: pt=221.838, eta=1.10636, phi=1.84896, m=0.1
muon2: pt=231.77, eta=-0.0592547, phi=-1.21661, m=0.1
muon1: pt=229.999, eta=-0.324618, phi=2.23211, m=0.1
muon2: pt=192.414, eta=0.824188, phi=-0.930768, m=0.1
muon1: pt=223.42, eta=1.0325, phi=1.94441, m=0.1
muon2: pt=185.188, eta=-0.412587, phi=-1.20457, m=0.1
muon1: pt=232.177, eta=0.451642, phi=2.42976, m=0.1
muon2: pt=208.918, eta=-0.376341, phi=-0.674318, m=0.1
muon1: pt=216.195, eta=0.593632, phi=1.705, m=0.1
muon2: pt=208.259, eta=-0.277933, phi=-1.33966, m=0.1
muon1: pt=210.683, eta=0.597528, phi=1.90693, m=0.1
muon2: pt=179.397, eta=0.201514, phi=-1.35611, m=0.1
muon1: pt=201.182, eta=-0.725197, phi=-0.594694, m=0.1
muon2: pt=186.291, eta=0.846478, phi=2.56326, m=0.1
muon1: pt=225.663, eta=-0.297347, phi=-2.58854, m=0.1
muon2: pt=210.686, eta=-0.782367, phi=0.56677, m=0.1
muon1: pt=196.133, eta=0.384999, phi=2.52988, m=0.1
muon2: pt=177.523, eta=-0.878072, phi=-0.69828, m=0.1
muon1: pt=277.772, eta=0.0127767, phi=-1.08862, m=0.1
muon2: pt=310.168, eta=-0.195147, phi=2.05395, m=0.1
muon1: pt=246.391, eta=0.0240693, phi=-2.92522, m=0.1
muon2: pt=225.774, eta=-0.245412, phi=0.30992, m=0.1
muon1: pt=200.316, eta=-0.816495, phi=-1.9204, m=0.1
muon2: pt=179.969, eta=0.385547, phi=1.23723, m=0.1
muon1: pt=226.579, eta=0.905059, phi=-1.24499, m=0.1
muon2: pt=223.001, eta=-0.508431, phi=1.90143, m=0.1
muon1: pt=257.88, eta=0.0700953, phi=-1.33251, m=0.1
muon2: pt=230.254, eta=-0.972584, phi=1.79555, m=0.1
muon1: pt=273.456, eta=-0.605667, phi=-2.93561, m=0.1
muon2: pt=229.552, eta=0.179654, phi=0.179348, m=0.1
muon1: pt=244.412, eta=-0.562486, phi=1.69335, m=0.1
muon2: pt=232.944, eta=-0.081584, phi=-1.43968, m=0.1
muon1: pt=337.005, eta=0.776217, phi=0.883288, m=0.1
muon2: pt=145.324, eta=-0.617591, phi=-1.89574, m=0.1
muon1: pt=242.698, eta=-0.301598, phi=0.864212, m=0.1
muon2: pt=212.893, eta=-0.0863396, phi=-2.31214, m=0.1
muon1: pt=240.691, eta=0.518351, phi=2.98839, m=0.1
muon2: pt=204.455, eta=-0.491691, phi=-0.431361, m=0.1
muon1: pt=216.019, eta=-0.738013, phi=2.13121, m=0.1
muon2: pt=172.889, eta=0.782398, phi=-1.0617, m=0.1
muon1: pt=259.397, eta=0.199341, phi=2.24406, m=0.1
muon2: pt=217.571, eta=-0.723753, phi=-0.916474, m=0.1
muon1: pt=274.028, eta=-0.495579, phi=-2.75552, m=0.1
muon2: pt=225.713, eta=0.142743, phi=0.154711, m=0.1
muon1: pt=288.331, eta=0.22882, phi=0.153833, m=0.1
muon2: pt=242.218, eta=-0.252671, phi=-3.00351, m=0.1
muon1: pt=231.403, eta=0.169288, phi=-2.10719, m=0.1
muon2: pt=220.729, eta=0.790919, phi=0.98581, m=0.1
muon1: pt=302.062, eta=0.808936, phi=-2.77702, m=0.1
muon2: pt=329.838, eta=0.188861, phi=0.364906, m=0.1
muon1: pt=271.222, eta=0.361262, phi=0.613172, m=0.1
muon2: pt=269.299, eta=0.923701, phi=-2.71715, m=0.1
muon1: pt=228.796, eta=-0.551382, phi=-0.223204, m=0.1
muon2: pt=165.758, eta=0.722951, phi=3.09834, m=0.1
muon1: pt=266.666, eta=-0.519356, phi=-1.98059, m=0.1
muon2: pt=213.783, eta=0.344431, phi=1.18885, m=0.1
muon1: pt=261.384, eta=0.0647958, phi=2.4901, m=0.1
muon2: pt=203.248, eta=0.288893, phi=-0.46842, m=0.1
muon1: pt=258.835, eta=-0.314784, phi=-0.403741, m=0.1
muon2: pt=268.702, eta=-0.195825, phi=2.71379, m=0.1
muon1: pt=292.023, eta=-0.0450222, phi=0.713531, m=0.1
muon2: pt=209.736, eta=-0.460237, phi=-2.54984, m=0.1
muon1: pt=288.417, eta=-0.138813, phi=-0.189598, m=0.1
muon2: pt=222.575, eta=-0.150866, phi=2.8562, m=0.1
muon1: pt=248.176, eta=0.121703, phi=1.01204, m=0.1
muon2: pt=257.89, eta=-0.410768, phi=-2.21093, m=0.1
muon1: pt=188.129, eta=0.562483, phi=-2.0902, m=0.1
muon2: pt=128.644, eta=-0.759437, phi=1.08244, m=0.1
muon1: pt=184.578, eta=0.767815, phi=-1.0481, m=0.1
muon2: pt=184.109, eta=-0.593334, phi=2.06315, m=0.1
muon1: pt=256.494, eta=0.662973, phi=0.799931, m=0.1
muon2: pt=259.305, eta=0.598227, phi=-2.33472, m=0.1
muon1: pt=245.011, eta=-0.861383, phi=2.49163, m=0.1
muon2: pt=235.005, eta=-0.741695, phi=-0.6677, m=0.1
muon1: pt=221.445, eta=0.326517, phi=2.53815, m=0.1
muon2: pt=219.779, eta=0.220361, phi=-0.614075, m=0.1
muon1: pt=267.172, eta=0.294771, phi=1.16028, m=0.1
muon2: pt=200.21, eta=-0.323374, phi=-1.90926, m=0.1
muon1: pt=226.613, eta=0.694151, phi=3.1166, m=0.1
muon2: pt=223.319, eta=0.769421, phi=-0.0613993, m=0.1
muon1: pt=240.477, eta=1.01293, phi=-1.09668, m=0.1
muon2: pt=194.236, eta=-0.335764, phi=2.02819, m=0.1
muon1: pt=192.008, eta=-0.919604, phi=0.477529, m=0.1
muon2: pt=192.615, eta=0.30533, phi=-2.70289, m=0.1
muon1: pt=239.148, eta=0.188715, phi=-1.11621, m=0.1
muon2: pt=202.404, eta=-0.351542, phi=2.11401, m=0.1
muon1: pt=251.341, eta=0.201891, phi=-0.435141, m=0.1
muon2: pt=190.283, eta=-0.990509, phi=2.29237, m=0.1
muon1: pt=305.488, eta=-0.680807, phi=-0.184244, m=0.1
muon2: pt=312.793, eta=0.348232, phi=2.77659, m=0.1
muon1: pt=241.959, eta=-0.529699, phi=1.76873, m=0.1
muon2: pt=230.488, eta=0.42236, phi=-1.38263, m=0.1
muon1: pt=265.068, eta=-0.642998, phi=-0.397887, m=0.1
muon2: pt=222.158, eta=-0.293472, phi=2.74387, m=0.1
muon1: pt=310.074, eta=-0.0661539, phi=-2.74794, m=0.1
muon2: pt=315.019, eta=0.177371, phi=0.387561, m=0.1
muon1: pt=254.184, eta=0.645164, phi=-0.12678, m=0.1
muon2: pt=239.963, eta=0.2855, phi=2.95486, m=0.1
